tipo_credito,capital_prestado,plazo_meses,edad_cliente,tipo_laboral,salario_cliente,total_otros_prestamos,cuota_pactada,puntaje_datacredito,cant_creditosvigentes,huella_consulta,saldo_mora,saldo_total,saldo_principal,saldo_mora_codeudor,creditos_sectorFinanciero,creditos_sectorCooperativo,creditos_sectorReal,promedio_ingresos_datacredito,tendencia_ingresos,carga_cuota,prop_mora,total_creditos_sectores,Pago_atiempo
4,1488000.0,12,36.0,Independiente,3000000,1800000,117614,790.0,9,5,0.0,39909.0,39909.0,0.0,4,0,3,931394.0,Creciente,0.039204666666666665,0.0,7,1
4,2778360.0,12,22.0,Empleado,10000000,2000000,218641,743.0,7,11,0.0,96325.0,96325.0,0.0,4,0,2,,,0.0218641,0.0,6,1
9,1913324.4,10,59.0,Independiente,2000000,1000000,162705,762.0,11,7,0.0,4918.0,4918.0,0.0,5,0,4,,,0.0813525,0.0,9,1
4,4655520.0,6,53.0,Empleado,5610000,2141000,703164,788.0,8,7,0.0,46800.0,46800.0,0.0,7,0,0,1954263.0,Creciente,0.12534117647058823,0.0,7,1
9,878880.0,5,30.0,Independiente,5000000,2000000,142788,739.0,11,8,0.0,101307.0,101307.0,0.0,6,0,1,434074.0,Creciente,0.0285576,0.0,7,1
4,4943040.0,24,35.0,Empleado,3200000,800000,217085,827.0,4,2,0.0,2701.0,2701.0,0.0,2,0,0,925157.0,Creciente,0.0678390625,0.0,2,1
9,6915150.0,10,34.0,Independiente,2750000,78000,606695,763.0,4,1,0.0,48119.0,56.0,0.0,1,0,0,,,0.22061636363636364,0.0,1,0
4,564000.0,6,50.0,Empleado,1100000,500000,78333,793.0,2,6,0.0,1557.0,1557.0,0.0,0,2,0,1041885.0,Creciente,0.07121181818181818,0.0,2,1
4,2744280.0,6,33.0,Empleado,5200000,2000000,381150,788.0,1,4,0.0,8461.0,8461.0,0.0,1,0,0,3397409.0,Creciente,0.07329807692307692,0.0,1,1
9,2646760.8,9,40.0,Empleado,10000000,4000000,248606,765.0,13,6,0.0,124752.0,124752.0,0.0,10,0,0,13978732.0,Creciente,0.0248606,0.0,10,1
4,480000.0,6,22.0,Empleado,1500000,600000,66667,727.0,4,9,0.0,173.0,173.0,0.0,0,0,2,,,0.04444466666666667,0.0,2,1
4,1642680.0,12,62.0,Empleado,4635000,2000000,114075,774.0,10,4,0.0,11225.0,11225.0,0.0,5,0,5,5035506.0,Creciente,0.024611650485436894,0.0,10,1
4,957480.0,12,38.0,Empleado,1450000,400000,75161,747.0,8,3,0.0,37476.0,37476.0,0.0,3,0,4,1598200.0,Decreciente,0.0518351724137931,0.0,7,1
9,506806.8,8,46.0,Independiente,4000000,2000000,52699,768.0,8,1,0.0,16836.0,16836.0,0.0,1,0,3,,,0.01317475,0.0,4,1
9,2229298.8,2,53.0,Independiente,2784000,117000,889716,849.0,3,2,0.0,1294.0,1294.0,0.0,0,1,0,,,0.31958189655172414,0.0,1,1
4,1070280.0,8,57.0,Empleado,1200000,400000,121604,771.0,4,5,0.0,454.0,454.0,0.0,1,0,2,981370.0,Creciente,0.10133666666666667,0.0,3,1
4,1200000.0,6,36.0,Independiente,3000000,1000000,178838,775.0,10,4,0.0,44464.0,44464.0,0.0,6,0,3,1338888.0,Decreciente,0.05961266666666667,0.0,9,1
9,1089874.8,10,46.0,Independiente,4300000,3000000,92535,855.0,1,2,0.0,5348.0,5348.0,0.0,1,0,0,4433429.0,Creciente,0.021519767441860464,0.0,1,1
4,913320.0,10,37.0,Independiente,6000000,2200000,85167,740.0,4,6,0.0,15020.0,15020.0,0.0,2,1,0,950105.0,Creciente,0.0141945,0.0,3,1
4,916800.0,8,37.0,Independiente,35000000,10000000,104196,731.0,4,0,0.0,2039.0,2039.0,0.0,1,0,0,,,0.0029770285714285716,0.0,1,1
4,2112000.0,12,39.0,Independiente,3200000,1700000,165170,809.0,6,4,0.0,13317.0,8817.0,0.0,5,0,0,732877.0,Estable,0.051615625,0.0,5,1
4,3117000.0,12,35.0,Empleado,3500000,1000000,245189,829.0,9,5,0.0,92979.0,90913.0,0.0,8,0,0,,,0.070054,0.0,8,1
4,1155600.0,6,48.0,Empleado,2500000,1000000,171872,778.0,4,1,0.0,11179.0,11179.0,0.0,2,0,2,,,0.0687488,0.0,4,1
4,2852400.0,6,58.0,Empleado,5000000,2000000,424044,755.0,6,4,0.0,80671.0,17238.0,0.0,3,0,2,1900297.0,Decreciente,0.0848088,0.0,5,1
4,1200000.0,6,33.0,Empleado,3333333,2100000,166667,815.0,3,4,0.0,12759.0,12759.0,0.0,1,0,1,3024136.0,Decreciente,0.0500001050000105,0.0,2,1
4,3362040.0,18,31.0,Empleado,4440000,2532000,198606,701.0,6,5,0.0,18153.0,18153.0,0.0,3,0,0,2738592.0,Creciente,0.04473108108108108,0.0,3,1
4,909480.0,6,36.0,Empleado,3200000,1500000,126317,843.0,5,2,0.0,70195.0,64036.0,0.0,3,0,1,2714391.0,Creciente,0.0394740625,0.0,4,1
4,3028440.0,6,53.0,Empleado,4700000,1500000,453551,860.0,6,8,0.0,139883.0,139883.0,0.0,4,1,0,,,0.09650021276595745,0.0,5,1
9,538680.0,5,49.0,Independiente,2400000,1600000,87441,845.0,8,5,0.0,50288.0,50288.0,0.0,4,0,1,30285.0,Creciente,0.03643375,0.0,5,1
4,1266420.0,12,46.0,Empleado,1117000,400000,99248,816.0,4,1,0.0,3128.0,3128.0,0.0,1,1,2,33334.0,Estable,0.08885228290062668,0.0,4,1
4,3160080.0,6,49.0,Independiente,10000000,2500000,469358,762.0,1,2,0.0,4614.0,4614.0,0.0,0,0,1,,,0.0469358,0.0,1,1
4,1972560.0,10,45.0,Independiente,2000000,800000,182329,771.0,5,6,0.0,3748.0,3748.0,0.0,1,0,2,,,0.0911645,0.0,3,1
4,4369920.0,12,60.0,Empleado,3500000,1000000,343320,885.0,16,3,0.0,105313.0,81714.0,0.0,7,2,3,,,0.09809142857142857,0.0,12,1
4,1475880.0,6,42.0,Empleado,11230000,1694000,222915,832.0,2,4,0.0,102701.0,102701.0,0.0,2,0,0,5978283.0,Creciente,0.019849955476402493,0.0,2,1
4,3950281.1999999997,12,35.0,Independiente,6500000,1500000,274325,801.0,4,2,0.0,10800.0,10800.0,0.0,2,0,0,,,0.042203846153846154,0.0,2,1
4,3360000.0,6,28.0,Independiente,2000000,800000,505084,765.0,2,6,0.0,42308.0,42308.0,0.0,1,0,0,,,0.252542,0.0,1,1
9,1212360.0,10,63.0,Independiente,3932000,5914000,106915,800.0,12,8,0.0,115430.0,115430.0,0.0,2,1,5,647286.0,Creciente,0.027190996948118006,0.0,8,0
4,1680000.0,12,39.0,Empleado,2800000,500000,132383,722.0,8,4,0.0,24440.0,22107.0,0.0,3,1,3,1311570.0,Creciente,0.04727964285714286,0.0,7,1
9,3276768.0,10,52.0,Independiente,0,0,301612,811.0,4,6,0.0,67715.0,13884.0,0.0,2,2,0,966736.0,Creciente,,0.0,4,1
4,8000400.0,6,27.0,Independiente,12000000,2500000,1188224,722.0,7,4,0.0,20296.0,20296.0,0.0,3,0,0,333126.0,Creciente,0.09901866666666667,0.0,3,0
4,1754880.0,6,47.0,Empleado,2600000,800000,260460,776.0,3,2,0.0,47711.0,40875.0,0.0,2,0,1,,,0.10017692307692308,0.0,3,1
4,6412116.0,6,52.0,Independiente,6540000,304000,950636,838.0,6,4,0.0,16581.0,15790.0,0.0,4,0,0,,,0.14535718654434251,0.0,4,1
4,1468801.2,6,59.0,Empleado,1600000,400000,217759,845.0,4,1,0.0,2668.0,2668.0,0.0,3,0,0,961885.0,Decreciente,0.136099375,0.0,3,1
9,2018306.4,11,53.0,Independiente,3000000,1500000,157478,906.0,6,3,0.0,1712.0,1712.0,0.0,6,0,0,,,0.05249266666666667,0.0,6,1
9,2076514.7999999998,10,29.0,Independiente,1500000,1200000,176768,750.0,2,1,0.0,6070.0,6070.0,0.0,1,0,0,1612112.0,Creciente,0.11784533333333333,0.0,1,1
4,3575997.6,6,48.0,Independiente,6000000,1800000,531648,774.0,8,5,0.0,25755.0,22857.0,0.0,5,0,1,963410.0,Decreciente,0.088608,0.0,6,1
4,1154281.2,12,40.0,Empleado,5399258,2000000,80158,769.0,11,3,0.0,140350.0,140350.0,0.0,7,0,2,3155901.0,Estable,0.0148461140401144,0.0,9,1
4,5424000.0,6,54.0,Independiente,4415000,4202000,821979,786.0,7,3,0.0,205303.0,205303.0,0.0,6,0,0,984754.0,Creciente,0.18617870894677235,0.0,6,1
4,1308720.0,12,48.0,Independiente,3500000,1200000,102494,862.0,8,2,0.0,81154.0,81154.0,0.0,3,0,1,908526.0,Estable,0.029284,0.0,4,1
4,650400.0,10,31.0,Empleado,1000000,328000,60964,719.0,8,1,0.0,14920.0,9609.0,0.0,2,2,2,952199.0,Creciente,0.060964,0.0,6,1
9,644950.7999999999,10,36.0,Independiente,1600000,900000,54759,760.0,3,1,0.0,612.0,612.0,0.0,0,0,0,1603593.0,Creciente,0.034224375,0.0,0,1
9,2464522.8,10,57.0,Empleado,3615000,1626000,217341,828.0,10,3,0.0,18626.0,18626.0,0.0,8,0,0,854263.0,Decreciente,0.06012199170124481,0.0,8,1
4,2904000.0,6,63.0,Independiente,2000000,200000,433492,813.0,4,5,0.0,798.0,798.0,0.0,2,0,0,,,0.216746,0.0,2,1
4,1780200.0,12,40.0,Empleado,2300000,300000,139512,732.0,4,8,0.0,10262.0,10262.0,0.0,2,0,1,1933546.0,Creciente,0.06065739130434782,0.0,3,1
4,2503080.0,12,31.0,Empleado,9000000,1500000,173825,765.0,8,11,0.0,78077.0,66819.0,0.0,4,0,2,908526.0,Decreciente,0.019313888888888887,0.0,6,1
4,1348800.0,12,34.0,Independiente,3800000,400000,105829,753.0,3,5,0.0,10687.0,10687.0,0.0,0,0,3,908526.0,Estable,0.027849736842105264,0.0,3,1
9,878880.0,2,32.0,Independiente,5000000,2000000,346434,706.0,5,0,0.0,25012.0,25012.0,0.0,1,0,4,,,0.0692868,0.0,5,1
4,866280.0,10,31.0,Independiente,1700000,600000,80077,791.0,3,0,0.0,772.0,772.0,0.0,1,0,1,908526.0,Estable,0.047104117647058824,0.0,2,1
4,1980000.0,10,43.0,Independiente,5500000,800000,184170,750.0,8,8,0.0,34968.0,34968.0,0.0,3,3,1,850000.0,Creciente,0.03348545454545455,0.0,7,1
9,3011542.8,10,60.0,Empleado,8000000,3800000,256499,873.0,3,1,0.0,110443.0,110443.0,0.0,3,0,0,,,0.032062375,0.0,3,1
9,1752013.2,9,51.0,Independiente,3890000,115000,165744,891.0,3,2,0.0,283.0,283.0,0.0,2,0,0,1100000.0,Estable,0.04260771208226221,0.0,2,1
4,1302841.2,6,68.0,Empleado,2600000,500000,180950,822.0,5,3,0.0,81099.0,81099.0,0.0,3,0,1,2566278.0,Creciente,0.06959615384615385,0.0,4,1
4,1721160.0,18,36.0,Empleado,1520000,0,79683,684.0,0,4,0.0,0.0,,0.0,0,0,0,1000000.0,Estable,0.052423026315789475,,0,1
9,1653325.2,9,43.0,Independiente,2000000,1700000,154185,789.0,1,2,0.0,39.0,39.0,0.0,0,0,0,,,0.0770925,0.0,0,1
9,821208.0,2,59.0,Independiente,3200000,2000000,323844,808.0,6,8,0.0,37766.0,37766.0,0.0,3,0,3,783063.0,Decreciente,0.10120125,0.0,6,1
9,1255708.8,10,55.0,Empleado,3500000,1000000,106895,884.0,9,3,0.0,55983.0,55983.0,0.0,4,1,2,,,0.03054142857142857,0.0,7,1
9,6529003.2,9,57.0,Empleado,0,430000,608877,879.0,2,2,0.0,198.0,198.0,0.0,1,0,0,905965.0,Creciente,,0.0,1,1
9,1981305.5999999999,11,38.0,Empleado,2000000,1000000,154327,841.0,1,2,0.0,2998.0,2998.0,0.0,1,0,0,1000000.0,Decreciente,0.0771635,0.0,1,1
4,1320000.0,12,37.0,Independiente,1500000,600000,104347,777.0,4,8,0.0,6857.0,6857.0,0.0,3,0,1,66667.0,Decreciente,0.06956466666666666,0.0,4,1
4,12840000.0,36,53.0,Empleado,4000000,2000000,423170,776.0,6,9,0.0,12296.0,12296.0,0.0,2,0,1,1827272.0,Creciente,0.1057925,0.0,3,1
4,1845480.0,12,50.0,Independiente,2200000,600000,145229,795.0,3,1,0.0,19785.0,19785.0,0.0,1,0,0,,,0.06601318181818182,0.0,1,1
9,2273956.8,10,28.0,Empleado,5500000,3000000,193576,715.0,15,15,0.0,63037.0,61933.0,0.0,6,0,4,,,0.035195636363636366,0.0,10,1
9,2143394.4,10,45.0,Independiente,10000000,2000000,181793,853.0,15,9,0.0,492567.0,336764.0,0.0,14,0,0,1500000.0,Estable,0.0181793,0.0,14,1
4,3602400.0,6,64.0,Empleado,14000000,3700000,537745,814.0,3,4,0.0,119713.0,119713.0,0.0,1,0,1,11970556.0,Creciente,0.03841035714285714,0.0,2,1
4,2120281.1999999997,12,32.0,Empleado,3600000,1200000,147242,787.0,5,3,0.0,68370.0,68370.0,0.0,4,0,0,3748566.0,Creciente,0.04090055555555556,0.0,4,1
4,1173600.0,6,46.0,Empleado,5000000,2500000,174192,851.0,4,2,0.0,32206.0,32206.0,0.0,4,0,0,8152672.0,Creciente,0.0348384,0.0,4,1
9,2502120.0,10,37.0,Empleado,4000000,1950000,212775,884.0,5,2,0.0,51994.0,51994.0,0.0,4,0,1,3973432.0,Creciente,0.05319375,0.0,5,1
4,778800.0,8,68.0,Empleado,1050000,300000,88332,883.0,3,1,0.0,4147.0,0.0,0.0,0,1,2,1015315.0,Creciente,0.08412571428571429,0.0,3,1
4,1800000.0,12,37.0,Empleado,2215000,901000,150489,684.0,8,4,0.0,11348.0,11348.0,0.0,2,0,3,1228970.0,Creciente,0.06794085778781038,0.0,5,1
4,3251820.0,6,29.0,Empleado,2100000,262000,494475,780.0,2,8,0.0,9421.0,9421.0,0.0,1,0,0,1000000.0,Creciente,0.2354642857142857,0.0,1,1
4,944040.0,6,38.0,Empleado,2000000,500000,141383,765.0,5,4,0.0,263.0,263.0,0.0,1,0,2,,,0.0706915,0.0,3,1
9,1183695.5999999999,9,58.0,Independiente,3500000,2000000,110653,803.0,0,0,0.0,0.0,,0.0,0,0,0,923771.0,Creciente,0.031615142857142856,,0,1
4,1116000.0,6,32.0,Independiente,5000000,2000000,165340,793.0,4,2,0.0,23.0,23.0,0.0,2,0,0,,,0.033068,0.0,2,0
4,1095360.0,6,46.0,Empleado,4000000,1000000,164045,838.0,4,6,0.0,8593.0,8593.0,0.0,2,0,1,,,0.04101125,0.0,3,1
4,904800.0,6,69.0,Empleado,7000000,3000000,134571,864.0,9,4,0.0,53870.0,53870.0,0.0,7,0,1,,,0.019224428571428573,0.0,8,1
4,3526680.0,12,40.0,Empleado,3500000,1500000,276727,754.0,6,5,0.0,12283.0,12283.0,0.0,1,1,1,3198576.0,Creciente,0.07906485714285715,0.0,3,1
9,2054218.7999999998,8,66.0,Empleado,3000000,1500000,214989,806.0,4,0,0.0,18473.0,18473.0,0.0,2,0,1,1135851.0,Estable,0.071663,0.0,3,1
4,1125360.0,6,32.0,Empleado,1500000,800000,167032,738.0,2,3,0.0,0.0,0.0,0.0,0,0,0,716726.0,Creciente,0.11135466666666667,,0,0
4,960000.0,12,46.0,Empleado,1000000,200000,75547,759.0,3,5,0.0,602.0,602.0,0.0,0,0,2,830652.0,Creciente,0.075547,0.0,2,1
4,3662400.0,6,38.0,Independiente,10000000,2000000,543942,818.0,5,4,0.0,106361.0,79650.0,0.0,3,0,0,536175.0,Decreciente,0.0543942,0.0,3,0
4,2048659.2,6,40.0,Empleado,5240000,2541000,309427,769.0,8,7,0.0,98319.0,98319.0,0.0,3,0,4,5978726.0,Creciente,0.05905095419847328,0.0,7,1
4,2126400.0,6,25.0,Independiente,3600000,800000,315281,789.0,6,9,0.0,3349.0,3349.0,0.0,4,0,1,909000.0,Estable,0.08757805555555556,0.0,5,1
4,3443760.0,12,33.0,Empleado,2300000,600000,269703,758.0,1,3,0.0,252.0,252.0,0.0,0,0,1,1521742.0,Creciente,0.11726217391304347,0.0,1,1
9,2810054.4,11,39.0,Empleado,1500000,600000,218630,739.0,4,0,0.0,585.0,585.0,0.0,0,0,4,,,0.14575333333333335,0.0,4,1
4,1680000.0,12,48.0,Independiente,5000000,4000000,131385,819.0,10,6,0.0,119379.0,119379.0,0.0,7,0,1,30285.0,Estable,0.026277,0.0,8,1
4,2528100.0,6,58.0,Independiente,2500000,800000,374841,814.0,4,2,0.0,22391.0,13443.0,0.0,1,0,2,,,0.1499364,0.0,3,1
4,1654678.8,6,42.0,Empleado,2000000,0,245988,822.0,1,3,0.0,0.0,0.0,0.0,1,0,0,1588233.0,Decreciente,0.122994,,1,1
9,3549303.6,3,42.0,Empleado,10000000,6000000,942647,857.0,8,6,0.0,286802.0,286802.0,0.0,6,0,0,13129841.0,Creciente,0.0942647,0.0,6,1
4,970710.0,6,47.0,Empleado,2000000,600000,143927,800.0,1,2,0.0,0.0,0.0,0.0,0,0,0,181706.0,Estable,0.0719635,,0,1
4,1277640.0,6,47.0,Independiente,3000000,260000,189418,691.0,3,5,0.0,1674.0,1674.0,0.0,0,0,2,,,0.06313933333333334,0.0,2,1
4,2138400.0,10,55.0,Empleado,1600000,400000,197669,846.0,4,2,0.0,291.0,291.0,0.0,1,0,2,1122763.0,Creciente,0.123543125,0.0,3,1
4,2835538.8,24,35.0,Empleado,1700000,400000,124244,783.0,6,8,0.0,1894.0,1894.0,0.0,2,0,2,1497318.0,Creciente,0.07308470588235294,0.0,4,1
9,1036332.0,6,63.0,Independiente,8000000,1500000,141364,851.0,3,3,0.0,1962.0,1962.0,0.0,2,0,1,1230076.0,Decreciente,0.0176705,0.0,3,1
4,2245200.0,10,27.0,Empleado,1600000,500000,207762,751.0,8,7,0.0,13656.0,13656.0,0.0,4,0,4,1355041.0,Creciente,0.12985125,0.0,8,1
4,2880000.0,6,32.0,Independiente,5610000,3306000,433537,783.0,6,4,0.0,53469.0,53469.0,0.0,4,0,1,969508.0,Creciente,0.07727932263814617,0.0,5,1
4,1560000.0,6,67.0,Independiente,6000000,3000000,231861,771.0,1,2,0.0,35.0,35.0,0.0,0,0,0,931394.0,Creciente,0.0386435,0.0,0,1
10,5565854.399999999,36,35.0,Empleado,2119000,100000,180512,812.0,4,11,0.0,29021.0,29021.0,0.0,4,0,0,3326996.0,Creciente,0.08518735252477584,0.0,4,1
4,3600000.0,6,68.0,Independiente,5000000,1000000,533411,887.0,6,7,0.0,28862.0,28862.0,0.0,3,0,1,916148.0,Creciente,0.1066822,0.0,4,1
4,720000.0,6,58.0,Empleado,1600000,400000,106867,782.0,5,2,0.0,56214.0,56214.0,0.0,2,1,0,1121992.0,Creciente,0.066791875,0.0,3,1
4,5316000.0,12,29.0,Empleado,5000000,500000,416331,771.0,7,6,0.0,4726.0,4726.0,0.0,6,0,0,6356666.0,Creciente,0.0832662,0.0,6,1
4,3807001.1999999997,12,35.0,Empleado,5000000,1000000,264375,723.0,7,6,0.0,8857.0,8857.0,0.0,0,0,5,4696921.0,Creciente,0.052875,0.0,5,1
4,5775240.0,6,56.0,Empleado,8000000,2000000,858322,785.0,23,4,0.0,166167.0,166167.0,0.0,22,0,0,14238429.0,Creciente,0.10729025,0.0,22,1
4,5770800.0,12,36.0,Empleado,3000000,1000000,454692,744.0,4,8,0.0,31454.0,31454.0,0.0,2,0,2,2740492.0,Creciente,0.151564,0.0,4,1
4,1924441.2,12,34.0,Empleado,4500000,800000,151380,788.0,5,7,0.0,48072.0,48072.0,0.0,3,0,0,5210807.0,Creciente,0.03364,0.0,3,1
4,802320.0,6,38.0,Empleado,1500000,350000,119166,820.0,5,2,0.0,5479.0,5479.0,0.0,4,0,0,,,0.079444,0.0,4,1
9,8989300.799999999,9,,Empleado,582737000,383415000,842338,,0,0,,,,0.0,0,0,0,,,0.0014454856993806812,,0,1
4,2719080.0,12,34.0,Empleado,2800000,1200000,188825,815.0,5,2,0.0,39844.0,39844.0,0.0,3,0,0,,,0.0674375,0.0,3,1
9,1269000.0,5,30.0,Independiente,5000000,2000000,206109,747.0,1,6,0.0,77.0,77.0,0.0,0,0,1,831610.0,Decreciente,0.0412218,0.0,1,1
4,1553880.0,12,47.0,Independiente,2500000,1400000,121928,754.0,11,3,0.0,28493.0,28493.0,0.0,3,0,1,794960.0,Decreciente,0.0487712,0.0,4,1
4,2849280.0,18,56.0,Independiente,2000000,600000,157420,880.0,7,1,0.0,38884.0,7425.0,0.0,4,1,2,916841.0,Creciente,0.07871,0.0,7,1
4,4577041.2,24,38.0,Empleado,4430000,628000,212081,869.0,8,4,0.0,17332.0,17332.0,0.0,6,0,0,977131.0,Creciente,0.04787381489841987,0.0,6,1
9,1677541.2,9,28.0,Empleado,2000000,1000000,157268,721.0,1,2,0.0,0.0,0.0,0.0,0,0,0,2085333.0,Decreciente,0.078634,,0,1
4,1512000.0,6,33.0,Independiente,4000000,2000000,224777,804.0,5,4,0.0,25273.0,20228.0,0.0,4,0,0,706631.0,Decreciente,0.05619425,0.0,4,1
4,1798800.0,8,32.0,Empleado,1500000,200000,204555,817.0,6,3,0.0,10631.0,10631.0,0.0,3,0,2,2295396.0,Decreciente,0.13637,0.0,5,1
4,2778360.0,12,63.0,Independiente,1800000,500000,218262,903.0,6,0,0.0,8713.0,8713.0,0.0,4,0,1,,,0.12125666666666667,0.0,5,1
4,538800.0,6,64.0,Empleado,1500000,500000,79972,802.0,2,6,0.0,23813.0,23813.0,0.0,2,0,0,916148.0,Creciente,0.05331466666666667,0.0,2,1
4,2902752.0,12,50.0,Independiente,4000000,500000,227485,743.0,19,5,0.0,32648.0,32648.0,0.0,13,0,1,1200000.0,Estable,0.05687125,0.0,14,1
9,1195635.5999999999,10,57.0,Empleado,1700000,500000,101568,837.0,0,2,0.0,0.0,,0.0,0,0,0,2758094.0,Creciente,0.059745882352941176,,0,1
4,816000.0,6,53.0,Empleado,2000000,800000,121391,749.0,10,10,0.0,42069.0,36569.0,0.0,3,2,5,1640000.0,Creciente,0.0606955,0.0,10,1
4,1929896.4,6,62.0,Independiente,3000000,0,286920,800.0,4,3,0.0,6664.0,6664.0,0.0,2,0,0,598781.0,Creciente,0.09564,0.0,2,0
4,1438639.2,12,49.0,Empleado,2400000,900000,113713,815.0,5,3,0.0,44600.0,44600.0,0.0,3,1,0,2338557.0,,0.04738041666666667,0.0,4,1
4,1324999.2,12,47.0,Independiente,4000000,2000000,103622,769.0,10,11,0.0,107387.0,107387.0,0.0,6,0,1,3729079.0,Decreciente,0.0259055,0.0,7,1
4,3159480.0,12,35.0,Empleado,4800000,2000000,219408,821.0,5,8,0.0,123211.0,123211.0,0.0,1,0,1,3266945.0,Creciente,0.04571,0.0,2,1
4,1424280.0,12,40.0,Independiente,4000000,1000000,112037,794.0,6,2,0.0,35.0,35.0,0.0,0,0,0,,,0.02800925,0.0,0,1
4,3818162.4,6,26.0,Empleado,2000000,600000,567488,748.0,1,5,0.0,734.0,734.0,0.0,0,0,1,1468398.0,Creciente,0.283744,0.0,1,1
9,1371650.4,10,33.0,Empleado,2100000,1000000,116826,747.0,5,3,0.0,29366.0,29366.0,0.0,3,0,0,3500000.0,Creciente,0.055631428571428575,0.0,3,1
4,3750000.0,6,40.0,Independiente,4000000,2000000,559747,841.0,7,7,0.0,13174.0,5232.0,0.0,1,2,1,1866694.0,Creciente,0.13993675,0.0,4,1
9,1293592.8,9,64.0,Independiente,3500000,2000000,120984,852.0,4,3,0.0,2153.0,2153.0,0.0,3,0,0,931394.0,Creciente,0.03456685714285714,0.0,3,1
9,1913685.5999999999,9,32.0,Empleado,1000000,0,178722,835.0,4,2,0.0,8620.0,8620.0,0.0,3,0,0,4358706.0,Creciente,0.178722,0.0,3,1
4,720000.0,6,40.0,Independiente,1500000,150000,107007,789.0,3,1,0.0,1573.0,1573.0,0.0,0,2,0,,,0.071338,0.0,2,1
9,1412463.5999999999,9,31.0,Empleado,2500000,1500000,132671,736.0,9,2,0.0,12000.0,0.0,0.0,4,0,4,3892524.0,Decreciente,0.0530684,0.0,8,1
9,3402394.8,10,44.0,Empleado,11329000,8884000,299958,891.0,8,1,0.0,206874.0,171160.0,0.0,8,0,0,830487.0,Creciente,0.02647700591402595,0.0,8,1
4,1826281.2,6,34.0,Empleado,5500000,1000000,271438,750.0,8,2,0.0,27693.0,27693.0,0.0,4,1,0,6296382.0,Decreciente,0.04935236363636364,0.0,5,1
4,3780660.0,6,31.0,Empleado,9200000,3000000,560558,783.0,3,4,0.0,8645.0,8645.0,0.0,2,0,1,908526.0,Estable,0.060930217391304345,0.0,3,1
4,1200000.0,6,38.0,Independiente,3800000,1800000,179733,713.0,12,4,0.0,26106.0,22595.0,0.0,0,1,10,,,0.04729815789473684,0.0,11,1
4,2699880.0,6,50.0,Independiente,5000000,3000000,401279,838.0,11,6,0.0,3637.0,3637.0,0.0,9,0,0,931394.0,Creciente,0.0802558,0.0,9,1
4,2274900.0,12,43.0,Empleado,2521000,710000,178132,794.0,6,2,0.0,10699.0,10699.0,0.0,2,2,0,2466080.0,Creciente,0.07065926219754066,0.0,4,1
4,1620060.0,8,66.0,Empleado,1000000,365000,183480,870.0,4,4,0.0,2303.0,2303.0,0.0,2,0,2,975012.0,Creciente,0.18348,0.0,4,1
9,2212033.1999999997,10,69.0,Independiente,3500000,2000000,187811,802.0,2,2,0.0,0.0,0.0,0.0,0,0,0,923771.0,Creciente,0.053660285714285716,,0,1
9,1674068.4,10,69.0,Independiente,3000000,1500000,141987,891.0,4,4,0.0,9875.0,9875.0,0.0,3,0,0,5141998.0,Estable,0.047329,0.0,3,1
4,3727500.0,24,55.0,Independiente,2000000,300000,163826,864.0,2,3,0.0,186.0,186.0,0.0,1,0,0,,,0.081913,0.0,1,1
4,1848000.0,6,42.0,Independiente,8000000,4000000,275843,837.0,8,2,0.0,25010.0,25010.0,0.0,5,0,1,1000000.0,Decreciente,0.034480375,0.0,6,1
4,1388280.0,12,58.0,Empleado,1000000,200000,96408,802.0,3,3,0.0,673.0,673.0,0.0,1,0,0,908526.0,Creciente,0.096408,0.0,1,1
4,1920000.0,12,36.0,Empleado,3600000,1500000,151280,782.0,5,5,0.0,30628.0,30628.0,0.0,1,0,4,3949728.0,Creciente,0.042022222222222225,0.0,5,1
4,3543361.1999999997,12,30.0,Empleado,2000000,1000000,246067,806.0,5,7,0.0,2164.0,2164.0,0.0,3,0,0,3277134.0,Creciente,0.1230335,0.0,3,1
4,1616280.0,6,48.0,Empleado,4000000,1000000,240213,798.0,3,2,0.0,23061.0,455.0,0.0,0,0,2,5920344.0,Creciente,0.06005325,0.0,2,1
4,756000.0,6,26.0,Empleado,1100000,75000,113918,748.0,2,2,0.0,4569.0,4569.0,0.0,0,1,1,1181608.0,Creciente,0.10356181818181819,0.0,2,1
4,900000.0,10,32.0,Empleado,2000000,800000,83400,764.0,11,4,0.0,24871.0,18149.0,0.0,2,2,5,1861341.0,Creciente,0.0417,0.0,9,1
4,1946160.0,12,54.0,Empleado,3000000,950000,135150,871.0,6,1,0.0,10702.0,10702.0,0.0,1,0,2,,,0.04505,0.0,3,1
4,1655880.0,18,25.0,Empleado,1580000,61000,97803,746.0,3,2,0.0,846.0,846.0,0.0,0,1,2,969508.0,Creciente,0.0619006329113924,0.0,3,1
4,789600.0,8,56.0,Empleado,2900000,886000,89635,723.0,8,5,0.0,18713.0,16153.0,0.0,3,0,2,,,0.03090862068965517,0.0,5,1
4,5400000.0,12,50.0,Independiente,2500000,1000000,422308,856.0,4,2,0.0,15770.0,15770.0,0.0,3,0,0,,,0.1689232,0.0,3,1
9,2447108.4,10,44.0,Independiente,3236000,1377000,219714,817.0,7,0,0.0,50873.0,50873.0,0.0,5,0,0,,,0.06789678615574783,0.0,5,1
